Age,Income,MonthlySpending,SessionDuration,PageViewsPerVisit,AccountAge,DeviceType,MembershipTier,PurchaseCategory
49,79.0,643.66,40.2,9.3,39,Mobile,Silver,0
22,64.1,283.3,28.3,20.9,24,Desktop,Silver,1
43,47.7,158.31,21.7,7.4,10,Mobile,Gold,4
23,45.2,457.31,34.1,20.6,25,Mobile,Gold,0
30,20.0,235.26,38.5,29.4,10,Mobile,Basic,1
40,95.9,451.68,6.7,16.2,33,Mobile,Basic,0
18,20.0,382.7,30.0,29.6,27,Mobile,Basic,1
41,94.3,,33.8,13.5,12,Tablet,Silver,0
18,30.9,324.74,25.9,19.0,14,Mobile,Silver,1
65,92.8,189.14,23.2,15.4,39,Mobile,Silver,2
28,64.7,491.55,38.6,11.6,12,Tablet,Gold,0
31,73.6,135.31,44.5,19.0,11,Mobile,Basic,1
43,68.8,232.89,25.1,10.1,28,Mobile,Silver,2
75,29.5,129.07,7.6,4.0,29,Desktop,Silver,3
39,72.0,307.56,37.0,19.6,9,Tablet,Gold,0
32,90.4,574.76,23.5,13.6,42,Desktop,Platinum,0
19,81.9,554.71,5.0,16.3,19,Mobile,Silver,0
27,64.7,164.29,23.8,8.8,21,Tablet,Silver,4
40,59.6,50.0,10.1,11.3,1,Desktop,Basic,3
22,42.6,307.16,40.1,14.2,12,Mobile,Silver,1
47,85.6,482.16,20.2,7.0,30,Desktop,Platinum,2
35,75.6,206.09,27.8,29.8,16,Mobile,Basic,1
21,61.4,190.41,32.7,15.6,1,Desktop,Gold,1
40,61.5,333.07,28.2,22.6,24,Mobile,Platinum,0
25,86.3,468.09,34.4,11.3,39,Desktop,Gold,2
45,76.3,253.76,26.2,16.3,33,Mobile,Gold,0
72,26.3,404.51,20.8,4.4,27,Desktop,Basic,2
45,89.6,154.01,36.2,12.4,45,Tablet,Gold,2
39,35.7,191.73,16.4,13.9,52,Mobile,Gold,2
29,87.6,221.48,26.4,18.3,7,Mobile,Platinum,0
33,89.3,50.0,35.7,16.8,33,Mobile,Silver,0
40,73.3,454.82,33.7,18.8,47,Mobile,Gold,0
33,83.3,602.38,13.3,15.0,43,Desktop,Basic,0
33,93.6,523.97,32.6,11.0,14,Desktop,Basic,0
40,27.0,106.51,21.8,15.4,34,Tablet,Gold,3
40,76.0,183.53,28.3,34.6,17,Desktop,Gold,1
20,81.2,472.01,27.6,11.2,11,Tablet,Platinum,0
30,73.0,627.75,39.5,22.0,34,Mobile,Basic,0
25,66.8,481.49,19.9,17.9,33,Desktop,Gold,0
21,71.8,210.44,20.6,23.2,30,Mobile,Platinum,1
36,57.5,167.4,17.6,19.5,19,Tablet,Silver,1
37,58.4,112.77,32.8,10.2,60,Tablet,Silver,3
36,51.2,190.06,15.6,14.1,9,Tablet,Gold,1
31,41.7,214.95,25.7,11.6,32,Mobile,Basic,4
22,47.7,93.03,26.6,3.3,8,Desktop,Basic,3
37,48.0,270.43,38.4,11.9,13,Desktop,Gold,0
59,35.7,50.0,20.9,11.0,33,Mobile,Silver,3
44,53.1,578.36,21.2,10.9,17,Desktop,Silver,0
35,82.3,433.21,43.2,13.5,38,Desktop,Gold,2
20,79.0,236.6,44.6,22.3,50,Tablet,Gold,0
33,63.2,59.22,5.0,7.6,8,Desktop,Silver,3
19,69.4,167.57,9.0,8.8,20,Mobile,Basic,3
55,38.0,337.15,21.8,13.9,27,Mobile,Basic,2
71,55.8,214.67,33.3,11.4,9,Tablet,Basic,2
57,68.0,393.32,26.3,23.7,4,Mobile,Basic,0
38,116.7,469.31,15.1,11.9,26,Mobile,Basic,0
48,68.2,574.0,13.5,7.8,18,Desktop,Gold,0
38,80.6,616.38,20.1,18.4,14,Tablet,Basic,0
56,40.6,191.76,35.5,20.5,21,Mobile,Basic,1
37,53.2,692.0,32.1,21.8,18,Tablet,Silver,0
31,50.4,290.24,25.0,12.8,3,Mobile,Silver,4
25,62.3,128.89,40.6,11.2,16,Desktop,Silver,1
46,79.0,346.34,27.7,12.3,27,Desktop,Silver,2
37,70.0,426.63,22.4,10.7,18,Desktop,Basic,0
46,47.3,68.52,10.2,17.8,12,Desktop,Basic,3
45,57.8,97.86,21.7,10.2,24,Tablet,Silver,3
32,54.7,386.82,39.6,29.5,1,Desktop,Gold,1
21,59.5,385.11,21.7,22.7,27,Mobile,Platinum,1
31,61.9,389.13,20.8,8.5,28,Desktop,Gold,2
26,88.0,324.61,12.1,13.2,37,Mobile,Silver,0
40,55.0,238.33,26.1,20.7,7,Mobile,Basic,1
21,58.2,511.58,25.1,13.5,13,Tablet,Platinum,0
51,58.2,487.74,21.1,15.2,29,Mobile,Basic,0
47,110.2,430.5,25.3,26.1,38,Mobile,Silver,0
45,54.8,613.16,27.7,17.6,21,Desktop,Silver,0
33,66.8,437.98,26.5,9.8,17,Desktop,Silver,0
26,39.9,154.94,13.2,21.8,24,Desktop,Gold,0
28,,283.56,18.9,17.6,20,Mobile,Basic,4
23,76.9,239.49,22.0,21.9,17,Desktop,Silver,1
35,48.3,87.33,15.0,14.8,6,Mobile,Silver,4
35,61.7,524.51,15.7,25.8,40,Mobile,Gold,0
37,99.2,538.97,17.0,11.7,19,Desktop,Silver,0
18,66.8,150.77,20.4,7.9,13,Mobile,Gold,1
23,95.3,634.7,25.8,25.2,34,Mobile,Gold,0
41,79.3,527.97,19.5,15.6,14,Desktop,Silver,0
18,56.9,313.3,33.3,18.3,21,Mobile,Basic,1
40,89.7,710.02,26.9,15.3,13,Mobile,Platinum,0
37,67.0,260.77,35.4,18.2,25,Desktop,Gold,1
33,36.3,218.81,36.0,34.7,15,Mobile,Gold,1
25,61.5,137.63,35.8,3.8,21,Mobile,Silver,0
49,79.0,305.19,20.3,11.2,23,Desktop,Gold,0
20,64.2,308.98,36.5,13.4,39,Mobile,Gold,2
36,38.2,401.13,38.0,25.5,31,Desktop,Silver,1
39,70.6,449.01,24.8,12.4,44,Mobile,Basic,0
30,49.1,231.06,35.9,7.5,8,Mobile,Basic,4
21,70.3,486.83,21.3,12.3,26,Desktop,Basic,0
45,67.2,368.1,40.9,21.7,16,Mobile,Gold,1
22,43.3,158.11,22.4,13.4,21,Mobile,Basic,4
31,53.0,384.12,44.9,13.1,20,Mobile,Platinum,0
33,72.0,332.78,26.1,20.4,28,Mobile,Gold,0
24,68.1,367.27,25.4,21.7,22,Desktop,Silver,0
44,86.5,743.72,28.9,5.1,34,Desktop,Silver,0
18,65.7,395.43,18.8,13.3,36,Desktop,Basic,0
20,51.6,312.38,20.0,12.1,23,Mobile,Gold,1
30,78.1,458.32,26.9,3.0,11,Desktop,Basic,0
34,,305.76,17.0,28.7,31,Mobile,Basic,1
23,49.7,284.26,30.8,15.0,17,Desktop,Platinum,4
41,69.0,526.77,27.6,8.5,6,Desktop,Platinum,2
24,73.5,237.82,28.7,19.9,14,Mobile,Basic,1
37,98.0,278.63,28.9,15.9,26,Desktop,Platinum,0
38,67.9,229.56,33.0,18.5,17,Mobile,Basic,1
28,63.5,288.16,33.9,19.9,2,Mobile,Platinum,1
35,76.3,486.39,20.3,9.0,31,Desktop,Basic,0
32,74.9,382.61,17.3,17.4,17,Mobile,Gold,0
42,56.2,90.66,11.6,17.3,21,Desktop,Silver,3
43,69.0,439.93,18.3,19.4,31,Desktop,Basic,0
30,54.2,251.81,32.9,15.6,27,Mobile,Silver,0
45,75.8,586.09,21.9,13.8,33,Desktop,Gold,0
32,87.3,616.36,24.2,12.4,40,Desktop,Basic,0
36,78.8,342.41,11.4,16.5,1,Desktop,Silver,2
52,51.0,369.22,5.2,14.8,34,Desktop,Basic,2
51,64.4,106.37,47.8,16.8,11,Mobile,Basic,2
46,31.8,375.15,10.9,13.6,18,Mobile,Gold,0
27,87.4,518.2,29.4,14.1,17,Tablet,Silver,0
18,62.1,310.91,30.6,19.1,1,Mobile,Platinum,1
31,110.8,451.94,22.5,15.1,28,Mobile,Basic,0
42,70.4,513.74,38.4,20.0,52,Desktop,Silver,0
35,72.8,445.22,23.4,12.4,44,Mobile,Platinum,2
28,108.4,242.31,40.5,20.0,23,Mobile,Basic,0
27,45.9,266.42,29.5,27.5,38,Mobile,Silver,1
30,71.3,295.48,15.6,25.5,28,Desktop,Silver,0
23,53.1,329.54,38.2,13.7,1,Mobile,Gold,0
18,68.7,528.15,28.2,24.0,14,Mobile,Gold,0
18,58.6,237.06,19.7,13.7,10,Mobile,Basic,4
60,100.4,453.41,28.3,13.1,30,Desktop,Basic,2
18,46.5,330.89,22.9,8.3,14,Mobile,Basic,4
44,66.8,528.41,41.9,21.2,25,Mobile,Silver,1
48,95.2,413.84,27.2,21.2,34,Mobile,Basic,0
18,59.4,263.24,41.1,26.2,31,Mobile,Basic,1
45,44.4,127.86,35.3,16.7,36,Desktop,Gold,1
40,100.0,396.61,24.3,8.8,29,Desktop,Silver,2
18,72.2,541.52,27.7,11.4,32,Mobile,Basic,0
40,63.3,212.5,42.0,20.5,25,Mobile,Silver,1
46,78.9,569.09,26.7,9.0,28,Tablet,Gold,0
34,59.8,548.48,14.5,22.3,21,Tablet,Gold,0
53,34.0,457.13,30.7,9.5,19,Tablet,Basic,2
28,31.6,452.23,44.9,22.7,16,Tablet,Silver,1
53,63.6,282.36,37.4,6.1,12,Mobile,Silver,0
46,92.1,363.78,35.2,22.2,23,Desktop,Silver,0
41,59.6,416.35,33.0,17.0,19,Mobile,Silver,1
41,95.4,283.46,41.9,17.7,29,Mobile,Basic,2
75,78.1,126.27,15.7,10.4,31,Desktop,Basic,3
39,26.4,266.13,26.2,9.8,29,Desktop,Basic,4
41,58.2,269.75,34.3,15.4,29,Desktop,Basic,2
39,70.7,730.08,12.5,3.9,15,Mobile,Gold,0
20,72.1,326.25,33.8,24.7,14,Mobile,Basic,1
31,91.2,248.27,7.9,12.8,35,Desktop,Gold,0
18,81.3,548.08,14.2,19.3,23,Mobile,Gold,0
63,56.3,139.77,23.3,13.1,46,Desktop,Gold,2
25,97.6,508.69,19.8,13.9,15,Mobile,Gold,0
25,57.2,151.44,18.7,14.1,24,Tablet,Platinum,3
28,66.9,266.76,30.8,4.9,18,Desktop,Basic,1
18,33.0,146.47,19.6,16.7,13,Mobile,Gold,1
18,56.5,311.83,26.7,19.6,20,Mobile,Silver,1
36,72.6,190.83,26.0,11.6,51,Desktop,Silver,3
20,50.1,589.67,14.3,17.2,4,Mobile,Silver,1
31,20.0,341.76,42.2,17.7,17,Desktop,Basic,1
35,90.4,634.96,18.5,13.5,35,Mobile,Silver,0
35,63.9,207.77,24.2,15.4,9,Mobile,Silver,1
32,56.9,231.71,32.0,12.4,26,Mobile,Silver,0
55,121.9,93.09,26.2,13.6,21,Desktop,Platinum,2
42,39.4,295.38,24.8,27.3,11,Desktop,Silver,1
20,56.2,97.75,19.1,22.3,8,Desktop,Gold,1
30,84.9,363.12,31.6,16.1,29,Desktop,Basic,0
47,81.4,680.83,32.3,12.4,40,Mobile,Gold,0
49,89.5,409.16,44.4,16.3,38,Desktop,Basic,2
36,88.9,545.6,26.4,15.6,33,Mobile,Platinum,0
26,108.9,142.92,36.6,14.8,36,Desktop,Gold,0
41,91.2,400.68,33.3,9.6,24,Mobile,Basic,0
35,59.9,236.86,15.6,15.6,10,Mobile,Silver,4
25,38.7,355.67,29.3,19.9,14,Mobile,Silver,2
30,108.7,279.55,29.7,17.0,24,Mobile,Gold,0
52,113.5,457.07,44.4,13.0,29,Mobile,Gold,0
21,42.8,759.12,20.8,14.1,11,Mobile,Gold,0
39,71.6,211.67,26.4,17.6,36,Tablet,Gold,2
27,90.9,198.78,32.1,20.7,28,Mobile,Gold,1
46,74.4,493.6,27.6,3.6,5,Mobile,Platinum,0
29,63.8,270.11,31.0,15.0,21,Mobile,Basic,0
18,71.7,459.48,26.9,7.2,27,Mobile,Silver,0
41,91.3,285.14,21.8,21.1,27,Tablet,Basic,1
53,125.3,257.01,30.3,18.2,52,Desktop,Silver,2
50,132.8,555.57,22.1,10.0,51,Mobile,Gold,0
33,81.2,531.57,17.8,11.9,4,Mobile,Platinum,0
40,103.4,482.98,24.1,16.0,25,Desktop,Gold,0
24,60.6,298.44,10.0,18.1,18,Desktop,Silver,4
29,94.1,393.48,13.2,10.0,31,Desktop,Silver,0
60,94.3,366.22,30.3,7.2,45,Desktop,Gold,2
52,44.1,267.39,33.3,14.4,16,Mobile,Gold,1
48,44.8,618.42,30.3,12.2,13,Mobile,Silver,0
45,73.9,624.45,20.0,18.5,15,Mobile,Basic,0
28,44.1,422.65,25.9,21.3,35,Desktop,Gold,0
36,32.9,294.99,36.0,28.7,25,Mobile,Gold,1
41,74.4,500.92,26.7,11.7,40,Desktop,Silver,2
21,20.5,281.01,47.0,23.5,26,Mobile,Silver,1
18,20.0,299.63,43.1,22.1,24,Mobile,Gold,1
34,58.6,753.33,29.2,10.3,10,Mobile,Gold,0
43,20.0,313.81,20.9,12.5,14,Mobile,Silver,4
33,27.2,373.05,28.0,5.9,29,Desktop,Basic,2
42,104.9,586.33,19.2,16.8,25,Desktop,Platinum,0
18,52.8,348.53,18.2,5.6,15,Desktop,Basic,4
18,70.5,332.49,28.3,18.0,16,Mobile,Silver,1
18,75.5,241.46,31.7,21.7,21,Tablet,Gold,1
30,28.1,273.47,31.6,9.1,25,Desktop,Silver,2
35,106.7,344.2,21.6,16.7,31,Desktop,Basic,2
24,36.7,268.64,19.9,20.1,22,Desktop,Silver,1
31,85.0,523.88,27.6,12.6,12,Tablet,Gold,0
40,40.9,409.82,5.0,8.3,13,Desktop,Gold,0
32,60.9,164.38,18.9,5.8,25,Mobile,Basic,3
39,80.6,516.76,27.2,18.6,22,Mobile,Gold,0
29,101.8,143.43,32.0,11.9,15,Mobile,Gold,0
27,58.0,416.79,18.6,23.0,46,Desktop,Silver,0
44,85.9,351.28,23.0,11.3,19,Mobile,Basic,0
18,51.4,155.14,32.1,15.9,21,Desktop,Silver,1
18,37.5,104.85,23.2,5.0,14,Desktop,Gold,3
39,83.9,500.79,26.5,15.3,32,Mobile,Basic,0
18,105.9,119.33,16.4,13.9,32,Desktop,Platinum,0
18,74.4,568.86,33.0,11.5,20,Mobile,Basic,0
25,36.7,141.72,20.9,11.5,31,Desktop,Silver,3
18,39.6,256.86,29.8,16.0,27,Mobile,Gold,1
55,78.7,462.65,31.8,5.7,24,Mobile,Gold,0
29,60.9,342.11,19.8,20.4,23,Desktop,Basic,2
54,50.3,144.28,13.9,14.5,36,Mobile,Gold,3
59,73.0,457.23,20.1,10.0,50,Desktop,Gold,2
44,43.5,85.15,22.0,13.4,34,Tablet,Basic,3
31,83.2,659.47,8.4,19.0,6,Mobile,Gold,0
29,80.3,397.34,19.0,7.0,27,Mobile,Silver,2
33,37.6,322.65,44.9,19.1,19,Mobile,Silver,1
60,88.6,461.06,39.6,13.1,21,Desktop,Platinum,2
59,89.9,493.69,28.4,9.1,33,Desktop,Gold,2
39,71.9,179.86,36.9,8.9,42,Desktop,Silver,2
36,40.9,349.14,24.1,24.5,15,Desktop,Basic,1
18,55.4,385.44,35.9,19.5,43,Tablet,Platinum,0
52,45.4,261.15,25.9,16.0,1,Mobile,Silver,1
28,73.4,159.25,19.2,15.6,17,Mobile,Silver,4
37,35.6,162.3,7.8,12.9,8,Mobile,Gold,3
23,86.6,589.32,21.5,18.6,1,Desktop,Silver,0
33,37.8,345.17,17.6,14.2,20,Mobile,Platinum,0
49,83.5,518.65,34.3,13.1,9,Desktop,Gold,0
47,51.1,269.81,35.6,15.9,42,Desktop,Gold,2
47,61.1,507.34,24.6,13.5,18,Mobile,Basic,2
28,70.3,329.41,31.4,8.3,25,Mobile,Gold,0
27,59.6,322.87,28.0,24.1,17,Tablet,Silver,1
57,50.1,286.71,22.0,10.7,51,Mobile,Gold,2
37,73.2,232.15,21.5,17.4,21,Desktop,Gold,2
23,39.0,252.39,19.1,20.7,16,Desktop,Silver,1
42,63.8,83.4,34.4,30.3,1,Mobile,Gold,1
22,69.4,450.97,37.8,17.8,9,Tablet,Silver,1
31,69.2,873.3,33.6,20.8,6,Mobile,Basic,0
24,56.3,179.89,46.0,28.5,13,Mobile,Gold,1
63,57.6,337.62,44.0,27.7,23,Tablet,Silver,1
28,52.3,64.53,7.5,10.2,46,Desktop,Basic,3
43,53.5,454.7,24.3,8.5,1,Desktop,Basic,1
37,75.1,564.02,18.1,13.9,38,Desktop,Silver,2
32,67.3,766.74,29.2,19.6,40,Desktop,Silver,0
26,45.2,252.8,23.8,24.9,21,Desktop,Basic,1
32,68.4,457.3,28.7,16.9,20,Mobile,Platinum,0
28,45.6,597.48,25.1,16.1,37,Mobile,Silver,0
46,71.8,315.83,41.3,3.0,47,Desktop,Gold,2
18,63.4,117.89,15.0,11.3,18,Desktop,Silver,4
43,80.1,512.39,16.3,11.2,35,Desktop,Gold,0
30,93.2,275.81,33.6,13.7,44,Desktop,Silver,0
40,56.7,375.33,21.7,11.7,19,Desktop,Basic,2
26,59.6,244.08,21.0,21.6,14,Desktop,Basic,0
28,95.1,263.75,33.4,25.7,27,Mobile,Gold,1
71,62.8,292.58,22.2,5.1,42,Desktop,Silver,2
30,95.3,96.83,21.0,19.2,16,Mobile,Gold,1
30,73.4,261.07,27.9,3.4,24,Desktop,Silver,0
53,68.4,658.61,22.5,10.2,45,Desktop,Platinum,0
54,71.0,341.0,16.1,10.9,39,Tablet,Basic,2
31,71.2,318.37,21.2,12.1,16,Desktop,Basic,1
28,62.7,,26.2,11.5,24,Desktop,Gold,0
53,48.5,483.43,48.9,8.8,12,Tablet,Basic,2
37,92.5,436.29,16.6,14.5,31,Desktop,Silver,0
60,70.3,346.37,35.5,8.6,16,Mobile,Silver,2
27,111.6,775.8,22.2,15.5,22,Mobile,Basic,0
37,63.7,57.82,20.9,6.8,29,Mobile,Silver,4
33,69.2,528.77,33.3,9.3,46,Mobile,Gold,0
36,109.2,634.94,22.3,19.1,60,Mobile,Gold,0
37,79.9,371.32,28.5,8.7,16,Mobile,Gold,0
44,34.8,190.3,21.0,16.4,40,Mobile,Basic,0
41,46.3,148.98,13.9,10.4,11,Mobile,Silver,3
22,50.0,212.68,25.1,5.6,14,Desktop,Basic,4
43,85.2,344.43,32.1,7.3,3,Mobile,Basic,0
42,20.0,648.41,26.0,7.2,25,Desktop,Gold,0
59,34.9,296.18,19.7,18.9,40,Desktop,Platinum,2
75,43.0,83.77,19.0,14.1,23,Desktop,Gold,3
32,43.3,266.27,28.2,20.0,27,Desktop,Basic,1
53,58.2,391.2,18.4,15.9,18,Tablet,Gold,0
37,97.1,71.13,28.9,12.7,30,Mobile,Platinum,0
21,76.5,371.33,35.7,24.8,11,Desktop,Basic,1
27,103.9,401.46,29.0,25.5,16,Desktop,Gold,0
43,49.1,228.33,27.7,28.7,15,Mobile,Silver,1
42,78.1,299.48,17.2,5.0,14,Desktop,Gold,0
54,77.2,333.55,35.0,13.1,57,Desktop,Silver,2
44,89.7,148.28,32.4,14.4,19,Mobile,Silver,0
32,31.5,132.67,34.9,25.2,20,Mobile,Gold,1
31,38.5,123.98,48.5,26.8,4,Mobile,Platinum,1
34,53.2,252.6,25.9,22.3,26,Mobile,Platinum,1
33,93.7,519.52,25.6,14.8,28,Desktop,Silver,0
19,47.6,341.11,18.7,10.6,19,Mobile,Silver,1
41,51.3,408.55,18.0,19.4,22,Desktop,Basic,1
38,26.0,276.23,33.9,16.5,3,Mobile,Silver,1
27,83.2,204.77,32.2,24.6,18,Desktop,Silver,1
55,60.4,228.39,28.1,35.1,19,Mobile,Basic,1
37,39.8,112.63,31.3,14.6,24,Mobile,Silver,2
36,84.6,369.73,38.5,10.8,27,Mobile,Platinum,0
43,33.6,526.45,26.5,14.1,40,Desktop,Basic,2
48,34.9,492.79,22.6,12.9,19,Mobile,Silver,1
34,84.5,455.05,28.1,11.4,17,Mobile,Silver,0
35,67.2,379.49,27.6,5.9,21,Desktop,Basic,0
58,53.3,642.83,25.4,12.0,8,Desktop,Gold,0
40,63.2,481.35,31.1,5.7,31,Mobile,Gold,2
65,64.2,50.0,31.5,11.2,3,Desktop,Basic,2
23,86.5,254.79,19.8,11.9,20,Mobile,Gold,2
18,45.8,324.28,30.4,19.5,37,Desktop,Gold,1
33,79.4,385.34,31.2,14.4,27,Tablet,Platinum,0
37,74.6,890.73,19.7,11.6,32,Mobile,Basic,0
24,84.8,525.64,22.5,18.6,2,Mobile,Basic,0
23,40.0,403.82,30.6,21.4,17,Desktop,Gold,0
47,68.0,180.22,25.6,9.9,15,Mobile,Basic,0
36,89.1,394.84,28.2,15.1,35,Mobile,Basic,0
30,53.6,242.56,28.4,15.3,9,Tablet,Basic,1
55,41.2,308.51,37.1,10.6,42,Mobile,Silver,2
18,63.8,109.05,22.5,8.0,26,Mobile,Silver,4
24,61.6,145.65,25.4,8.3,56,Mobile,Silver,3
29,33.3,439.09,23.4,23.0,13,Mobile,Silver,1
41,101.0,312.6,12.6,19.0,4,Mobile,Gold,0
19,59.5,176.19,22.9,22.1,1,Mobile,Gold,1
28,42.6,478.91,33.4,17.5,20,Desktop,Gold,2
42,97.5,342.41,24.1,11.9,23,Mobile,Gold,0
46,52.2,403.89,35.0,16.6,28,Mobile,Silver,0
57,52.0,285.66,36.7,7.8,34,Desktop,Platinum,2
30,63.4,288.25,28.9,11.7,36,Mobile,Silver,0
29,47.6,380.91,26.3,18.3,32,Desktop,Silver,1
47,39.0,379.0,45.3,29.2,28,Mobile,Gold,1
27,,200.28,35.7,13.6,39,Desktop,Silver,0
30,49.3,694.07,33.9,16.1,24,Desktop,Platinum,0
27,66.8,744.11,46.4,22.8,30,Tablet,Platinum,0
32,59.0,340.16,20.6,25.8,46,Mobile,Gold,0
44,70.2,127.05,27.3,10.8,14,Mobile,Gold,0
42,54.0,345.55,27.3,4.5,53,Mobile,Silver,2
32,72.8,668.85,27.2,17.8,27,Desktop,Gold,0
18,50.5,396.23,60.0,12.8,22,Desktop,Silver,1
21,87.5,238.92,22.5,14.8,37,Mobile,Basic,0
24,60.0,120.94,21.9,12.9,10,Mobile,Silver,3
46,81.7,418.57,20.3,19.1,39,Mobile,Silver,0
42,46.0,254.17,16.5,12.9,8,Mobile,Platinum,0
18,33.0,152.12,11.1,9.0,55,Mobile,Gold,3
44,72.5,227.01,,9.8,27,Desktop,Gold,2
35,69.4,408.78,28.0,17.8,16,Mobile,Basic,0
27,30.0,388.63,36.4,15.5,1,Tablet,Basic,2
29,35.2,294.37,25.8,23.6,18,Mobile,Silver,1
32,56.6,139.43,14.6,20.3,4,Mobile,Basic,1
30,57.4,344.44,25.1,11.4,25,Desktop,Basic,0
44,91.8,643.23,31.7,16.2,19,Mobile,Silver,0
45,80.3,255.66,27.7,9.3,33,Mobile,Silver,2
24,64.1,270.33,25.7,21.6,14,Mobile,Gold,1
33,46.9,397.97,11.6,18.7,33,Desktop,Platinum,0
34,47.4,548.92,40.9,12.5,22,Desktop,Gold,2
48,94.7,241.28,35.5,14.1,29,Mobile,Basic,2
38,46.5,469.61,29.3,19.9,7,Desktop,Gold,0
37,36.3,247.19,29.5,21.6,18,Mobile,Platinum,1
38,65.8,399.27,20.4,24.6,42,Desktop,Gold,0
55,69.0,154.28,25.6,10.7,13,Desktop,Basic,2
18,63.9,312.45,18.3,15.5,30,Mobile,Basic,1
26,54.1,131.51,18.5,12.7,17,Tablet,Silver,4
57,126.2,354.12,6.5,18.0,26,Desktop,Platinum,0
36,97.6,640.32,13.9,10.9,23,Mobile,Platinum,0
36,70.5,515.13,33.0,23.6,31,Mobile,Basic,0
34,85.3,508.23,41.4,12.7,29,Tablet,Gold,0
59,63.3,471.77,17.4,15.4,15,Desktop,Platinum,0
26,62.6,128.98,26.7,6.6,33,Tablet,Gold,3
43,66.5,261.15,24.7,21.1,38,Mobile,Basic,0
31,49.3,385.32,21.3,17.2,23,Desktop,Silver,0
47,74.6,125.75,6.2,6.2,23,Desktop,Silver,2
51,78.4,654.04,17.9,17.5,25,Mobile,Platinum,0
51,89.2,265.35,30.2,4.4,41,Desktop,Gold,2
34,92.6,454.71,26.3,13.0,19,Desktop,Basic,0
18,53.8,436.85,25.8,12.6,16,Mobile,Silver,1
36,60.8,356.29,26.2,7.3,3,Mobile,Gold,0
25,39.0,377.08,28.4,15.6,53,Mobile,Gold,0
22,90.6,173.13,24.1,10.2,32,Tablet,Basic,3
20,78.1,460.68,17.8,12.3,42,Desktop,Silver,0
18,45.6,125.27,17.9,15.0,21,Mobile,Silver,1
18,104.6,407.14,16.1,16.4,26,Desktop,Basic,0
23,90.2,300.47,20.2,18.2,38,Desktop,Gold,0
35,26.9,190.25,29.6,8.0,41,Desktop,Basic,3
30,114.6,567.92,39.4,12.7,29,Mobile,Platinum,0
20,70.2,369.9,54.0,22.9,25,Desktop,Basic,1
25,49.4,213.96,15.9,12.3,12,Desktop,Basic,4
34,61.2,134.27,34.2,23.2,14,Mobile,Silver,1
52,60.7,147.08,21.2,11.7,40,Desktop,Basic,3
33,53.1,557.58,20.5,7.5,18,Desktop,Silver,0
37,102.6,350.02,32.0,29.2,28,Tablet,Silver,0
44,88.9,236.69,29.7,16.5,21,Desktop,Silver,0
32,111.9,364.84,17.0,9.9,26,Desktop,Silver,2
27,41.5,239.94,14.9,7.4,13,Mobile,Basic,4
30,98.7,402.04,15.9,12.7,25,Desktop,Silver,0
42,80.7,319.21,9.1,29.2,9,Mobile,Basic,1
49,96.1,585.94,22.5,13.4,28,Tablet,Silver,0
42,65.6,50.0,31.3,19.3,20,Mobile,Silver,1
38,48.6,337.47,23.3,28.5,28,Mobile,Gold,1
35,52.7,219.09,24.3,17.7,5,Mobile,Basic,4
18,53.9,340.01,29.8,16.8,29,Desktop,Gold,1
36,81.9,623.14,24.0,25.3,19,Mobile,Silver,0
55,55.5,527.62,19.9,20.6,18,Mobile,Gold,0
44,61.9,702.51,17.0,8.3,35,Mobile,Basic,0
32,48.7,438.45,35.1,20.0,27,Mobile,Gold,0
32,82.9,430.44,23.0,9.0,1,Desktop,Platinum,0
54,43.4,84.36,20.0,12.6,25,Mobile,Silver,3
30,53.7,402.64,32.1,30.5,5,Tablet,Gold,1
39,40.4,448.44,30.1,13.5,18,Mobile,Silver,1
45,76.0,433.21,32.6,20.0,1,Desktop,Platinum,0
20,63.2,232.31,23.9,13.3,53,Mobile,Basic,3
34,24.1,435.39,25.8,6.5,29,Tablet,Basic,2
42,72.0,331.98,23.2,14.9,1,Mobile,Silver,0
54,30.7,481.65,24.3,9.8,34,Desktop,Basic,2
23,45.0,320.54,18.6,12.4,20,Tablet,Silver,1
38,76.1,541.21,25.8,5.0,3,Desktop,Gold,0
43,48.8,274.2,25.5,34.8,21,Mobile,Silver,1
56,52.1,354.42,38.6,17.2,25,Mobile,Silver,1
47,71.8,527.78,28.3,18.2,5,Mobile,Basic,0
28,56.4,179.34,29.4,9.0,32,Desktop,Platinum,3
51,78.7,235.84,44.4,15.7,44,Desktop,Gold,2
20,52.5,114.89,34.2,19.0,18,Mobile,Gold,1
29,55.4,96.0,27.3,5.1,12,Tablet,Basic,1
44,83.9,360.78,25.3,9.6,24,Desktop,Basic,0
67,88.2,285.26,31.6,14.1,10,Mobile,Gold,1
43,83.3,313.26,31.0,9.9,25,Mobile,Basic,1
45,95.6,380.02,21.7,11.5,10,Mobile,Silver,0
40,62.1,336.05,20.5,12.8,19,Mobile,Silver,1
41,102.6,405.38,45.7,17.1,56,Desktop,Basic,2
27,25.1,429.6,27.1,13.7,14,Mobile,Basic,1
33,109.6,350.05,38.3,19.2,29,Desktop,Platinum,0
62,77.5,133.59,30.7,15.1,26,Mobile,Silver,2
21,44.0,219.44,30.4,3.0,16,Mobile,Basic,0
18,83.1,259.03,34.1,11.9,23,Tablet,Gold,0
35,66.5,501.46,28.7,11.2,29,Desktop,Gold,0
